35,0.700588962,0.928351561,0.616988177,0.929419103,0.553658148,0.046460974,0.009575556,0.046721422,0.051243003,0.016194067
36,0.671341982,0.931232444,0.593348872,0.912243561,0.523108602,0.057037736,0.016787213,0.071322196,0.049356615,0.023419063
37,0.661570476,0.918350223,0.579573961,0.9040144,0.499613384,0.046942757,0.026269329,0.050245884,0.024202493,0.044310479
38,0.653184516,0.914579956,0.571510782,0.898516238,0.507248446,0.052827009,0.02271611,0.063092616,0.03684393,0.030742199
39,0.641534684,0.901935894,0.563119976,0.890256045,0.483830983,0.040773453,0.013396839,0.042517648,0.034448785,0.031082615
40,0.630691915,0.896866291,0.547980196,0.874231877,0.488247566,0.047341847,0.002858737,0.06407014,0.040896839,0.032290965
41,0.608418654,0.893604817,0.523619669,0.879410221,0.460212368,0.045551129,0.020044112,0.065568011,0.030459084,0.027199355
42,0.600435661,0.888835112,0.520099397,0.864178436,0.459123416,0.051159102,0.017279314,0.06812951,0.018957501,0.038773792
43,0.589878612,0.873512891,0.515148987,0.85978918,0.444585953,0.042274325,0.014226943,0.040835937,0.047514363,0.03526109
44,0.572642616,0.868625726,0.491205468,0.873349626,0.429783498,0.054882707,0.014898378,0.044037612,0.051056527,0.030643428
45,0.568976395,0.871635097,0.496303017,0.860667005,0.434350384,0.050729625,0.017980425,0.047642309,0.041793734,0.024924632
46,0.565770098,0.856180751,0.479635939,0.826362178,0.426319586,0.051406679,0.020372261,0.05232046,0.041032593,0.027216886
47,0.546331105,0.846161954,0.46994181,0.836677226,0.425468823,0.033164592,0.021173209,0.05501621,0.039712984,0.017000227
48,0.536092226,0.854100617,0.46409212,0.838951934,0.39717905,0.049740796,0.016295887,0.051986579,0.038754089,0.037539683
49,0.529018208,0.846183629,0.44421607,0.840944523,0.392029747,0.028615185,0.015806798,0.038290069,0.042778669,0.01671046
50,0.530658458,0.829712738,0.455757407,0.822479896,0.393739451,0.04543526,0.019558001,0.037458546,0.04801569,0.014222809
51,0.523016285,0.832109177,0.440451634,0.815984713,0.374130835,0.049361453,0.019992476,0.05596864,0.046592544,0.029456288
52,0.509539282,0.825556547,0.431930798,0.810506631,0.365589178,0.038658251,0.008999407,0.039814939,0.029010144,0.026457607
53,0.499244652,0.825699823,0.434178245,0.817618788,0.365847725,0.033612298,0.022956061,0.029654014,0.038099361,0.014789127
54,0.497435898,0.818382814,0.417436903,0.793216509,0.357045336,0.0436767,0.019574273,0.027180771,0.033575549,0.019936219
55,0.487741807,0.811100771,0.408301315,0.775307036,0.365700035,0.030953359,0.02699369,0.046604071,0.022315422,0.011330457
56,0.484763626,0.78945748,0.406082164,0.775798522,0.333784356,0.037816803,0.015855668,0.04177284,0.059118771,0.017952307
57,0.482160532,0.789403393,0.39574344,0.788058129,0.346256584,0.039825283,0.01619701,0.032785883,0.045473275,0.020172063
58,0.46900288,0.781575517,0.39314555,0.765534479,0.342263819,0.039255478,0.032409192,0.0439771,0.039421391,0.013103169
59,0.464184929,0.782960496,0.395481777,0.776649356,0.315638707,0.042990664,0.017845669,0.045160898,0.027891187,0.010234236
60,0.46078288,0.783260913,0.387147929,0.747145614,0.32059925,0.035826236,0.024310236,0.034653387,0.043574452,0.016920328
61,0.459786908,0.769501649,0.370342265,0.748214083,,0.038653528,0.015117,0.038646996,0.035733331,
62,0.451988962,0.753024925,0.387829992,0.748282373,,0.027705329,0.021842503,0.030991597,0.032230673,
63,0.442980266,0.759371044,0.370621251,0.755326564,,0.040809865,0.026524896,0.032316219,0.043922375,
64,0.443951502,0.74639455,0.370424188,0.76332129,,0.032547233,0.021224159,0.032084608,0.037352614,
65,0.436546267,0.742941242,0.358673727,0.710911124,,0.033467418,0.028398248,0.025961678,0.032696815,
66,0.432150223,0.734767782,0.367841473,0.733977546,,0.042205192,0.029816663,0.031035056,0.014425601,
67,0.428489767,0.744903763,0.36941059,0.730259138,,0.032312634,0.031668546,0.031596023,0.041193218,
68,0.42312018,0.728398048,0.348753653,0.710730456,,0.032110226,0.019083526,0.034375316,0.034780868,
69,0.413504552,0.722826955,0.358681252,0.700341902,,0.025097431,0.024940293,0.029918402,0.05930948,
70,0.412727065,0.71501067,0.34603332,0.694740664,,0.029061485,0.03054573,0.030098246,0.024651548,
71,0.408938693,0.718403507,0.347670604,0.711486888,,0.03441953,0.027992477,0.023367618,0.033145166,
72,0.404037831,0.703124008,0.350982088,0.699770371,,0.029048331,0.020621469,0.036442263,0.026768964,
73,0.404731436,0.691419998,0.331917022,0.699981472,,0.036307332,0.032860568,0.034843443,0.027363268,
74,0.397755855,0.697171268,0.332725175,0.690301775,,0.028051913,0.03123213,0.037652795,0.02956399,
75,0.401406056,0.682822625,0.332896599,0.685325313,,0.037906416,0.024184837,0.032677626,0.031516314,
76,0.397599897,0.671580511,0.332231232,0.663315605,,0.038026591,0.024083556,0.042501354,0.031318116,
77,0.381346419,0.663783964,0.318950931,0.664081233,,0.035727928,0.03928609,0.034645875,0.019704211,
78,0.39630042,0.665137309,0.317727538,0.665312487,,0.039120166,0.014387391,0.031525692,0.041879714,
79,0.383422345,0.66803281,0.311652189,0.653414369,,0.027586037,0.026093826,0.037439441,0.03914328,
80,0.380605135,0.658475453,0.324229528,0.651819583,,0.034571892,0.023131274,0.031211013,0.040183374,
81,0.374264863,0.646151574,0.300649572,0.662937815,,0.027148318,0.024120108,0.029787222,0.041294896,
82,0.3686107,0.651349497,0.307186383,0.656435494,,0.04466772,0.025689146,0.041255608,0.037408796,
83,0.373406956,0.637543754,0.301682078,0.635296973,,0.036467384,0.023244569,0.033943571,0.035836194,
84,0.364067082,0.636254316,0.3031952,0.632916283,,0.031808716,0.029132956,0.032254772,0.044066273,
85,0.361880722,0.628016182,0.308791907,0.650915119,,0.03693159,0.013498619,0.036392056,0.038502426,
86,0.372336324,0.627919571,0.292726786,0.608659775,,0.029101922,0.024721519,0.029210891,0.018629827,
87,0.362669465,0.623162866,0.294695596,0.619575003,,0.031176326,0.033571312,0.029120072,0.039437515,
88,0.354592671,0.612413279,0.291536747,0.606386681,,0.04304449,0.024246843,0.051157965,0.021366646,
89,0.36096014,0.599969847,0.289489019,0.619518292,,0.03292608,0.025220493,0.040596769,0.05407479,
90,0.358869622,0.605493879,0.276379523,0.604006809,,0.027745243,0.029294252,0.037705836,0.044373119,
